Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Coconut Count
1990-06-30,36.95631169330866,35.81765449852031,57.545466880285765,7,27.72793892699846,69.27102835770648,0.0,0,282
1990-07-31,28.89780042685801,32.119288499092505,41.10410141211639,8,29.500519305538923,66.75634086643129,0.0,0,261
1990-08-31,38.11235706935132,35.652296773727436,25.469330885524307,7,31.23172424532187,61.488568368770316,0.0,0,264
1990-09-30,29.349379375793546,39.122138367835504,44.48482397934988,1,25.089986572832558,65.15621748046675,0.0,0,251
1990-10-31,22.4419689640593,20.988436047365898,45.65445920742897,6,28.0984711675328,61.71588569798979,1.4549382037043133,1,254
1990-11-30,32.23198303064593,23.813078413122213,37.485310925811724,5,33.355717050906485,60.87321857426017,3.625833658903132,1,275
1990-12-31,15.229138754595413,26.04197308381662,58.565846159053805,6,27.616713666375063,61.339821887916955,0.0,0,303
1991-01-31,37.03714548972276,32.47740962892529,50.21166792080976,7,26.05097550213638,73.76802581418714,2.460941358693369,1,319
1991-02-28,22.775916681508424,29.806797891668197,25.377943733632918,7,34.074631763464254,62.44962833700595,8.057138086749383,1,335
1991-03-31,25.250594668543577,34.459847531986014,27.46612371834354,1,29.787017205693324,63.446984282899265,11.309794151870486,1,351
1991-04-30,28.853154083956856,35.81441882897541,51.73871187139663,6,32.38539039475908,77.33710426054132,0.0,0,333
1991-05-31,18.157086814614225,48.37329491739041,29.640092711956882,4,25.464028860151256,72.47919018864029,9.428861719606996,1,329
1991-06-30,27.641408935755486,22.31433122258183,35.71685721687284,3,26.039593759123896,79.24730632909056,0.0,0,282
1991-07-31,35.5690060758083,35.5497176911947,41.163226854670654,4,27.877184344900293,74.7412703528835,1.144512055984886,1,285
1991-08-31,27.489161584398317,33.1552405009691,46.38581940396736,5,33.59747805685067,69.16506629530096,0.0,0,261
1991-09-30,27.07535282109876,46.60494618406878,38.24216535889264,3,26.009476816360404,79.23776477451416,0.0,0,252
1991-10-31,24.94433378827599,29.74116002774792,59.35066584001952,4,27.28100377902385,78.4444663630972,0.0,0,266
1991-11-30,27.548389519521514,38.15213760313231,44.59616861460249,9,32.57425103373325,75.15096786266743,12.165579018069208,1,291
1991-12-31,21.57590443847326,26.73678407806689,41.29269832846179,6,34.47306899236962,67.38035464822346,0.0,0,310
1992-01-31,17.815230733730516,48.01962255537852,31.42528695743011,7,29.386114359396437,75.20623302208848,6.362966310534453,1,306
1992-02-29,37.563347065964386,46.16483455908519,27.494041642687975,6,26.47453917426135,72.23311351292028,8.529634867612074,1,330
1992-03-31,38.44261538448419,47.367636833034666,58.112646632409096,6,27.551822287742308,77.16940505196526,0.0,0,343
1992-04-30,23.57934643018209,36.84753082900724,27.55998783173994,7,25.460691696754676,70.87755842322235,0.0,0,343
1992-05-31,30.329259018577925,46.064032874534604,48.166555176517505,2,33.19427853670365,78.11164275146264,0.0,0,330
1992-06-30,22.112798993561103,21.41183593630842,48.39913432898949,1,33.124136576239,77.06791467073883,0.0,0,292
1992-07-31,37.598826629747236,29.619882642092968,44.3318304709426,4,34.8213518443615,79.66039996152716,13.882156528702017,1,276
1992-08-31,23.144488593640457,44.51001450492892,39.30775560449104,6,33.05891169196855,61.58499212259858,0.0,0,250
1992-09-30,27.12146849290259,30.649853474418254,36.224925774450284,4,26.232839274524128,62.949052009498025,0.0,0,250
1992-10-31,31.496746670725976,32.947529873525276,51.726107348080475,1,31.060138319360814,71.40625015653008,0.0,0,250
1992-11-30,30.563734905327845,26.234715243765073,42.642452791194856,1,34.27674541499519,78.99658410972731,0.0,0,265
1992-12-31,39.046621858699964,36.42219218003676,27.248845303411386,1,26.607133491909856,79.56530927058948,0.0,0,286
1993-01-31,24.103026421037633,39.181592643622935,29.516274311129873,4,28.735402963142956,73.39939848193313,0.0,0,315
1993-02-28,32.84752333491495,34.40055529533863,39.08377476850505,5,34.66865550293394,70.53189885179579,0.0,0,353
1993-03-31,16.660133836512433,49.680485421261174,26.375218080274237,2,29.427359277064582,78.9783243637743,0.0,0,340
1993-04-30,27.058905214568824,41.08599332150304,27.38035811833472,6,27.1456482009285,74.7630150968338,0.0,0,369
1993-05-31,20.381095512523842,45.848748502519356,57.97649090713735,5,25.807084541939858,79.85541973025468,11.775400031668967,1,329
1993-06-30,19.876368055909083,48.81705608970305,29.992902301560672,4,28.962772624917005,73.87726684656789,0.0,0,301
1993-07-31,21.694357865102937,33.64852330525999,41.47747489544476,3,30.566820526817537,72.91518584522612,0.0,0,266
1993-08-31,39.622869150422616,22.279805189474953,48.757587779108576,1,34.45774717008461,63.94212077647305,13.142912274521334,1,263
1993-09-30,26.34616409517279,36.218329829741876,54.73600612438604,1,32.31679598787482,63.08295048672668,0.0,0,250
1993-10-31,17.642515096982518,40.822170005929536,43.170706385108915,8,25.994962261806382,72.08347876345184,0.0,0,257
1993-11-30,28.182772391059835,32.08356602139485,45.60835945546781,9,31.838767411633064,70.03680485111276,11.691373459307783,1,300
1993-12-31,29.494161435856828,38.56805488290301,34.90100684252278,1,28.48602469442846,74.43600843099712,0.0,0,299
1994-01-31,29.73214319657128,36.79981014390674,50.86249036458342,3,26.28579578511669,60.367619795504844,0.0,0,336
1994-02-28,30.64959784794884,24.51633764186674,41.4164016333087,5,30.850778163732162,70.26340032661129,0.0,0,336
1994-03-31,16.779505907952156,22.68560590390527,40.18223960425038,1,33.25134875661419,69.70511208294482,0.0,0,349
1994-04-30,19.545211641673745,22.577311646084613,49.99416993237206,8,29.438559911405694,63.76031434392578,0.0,0,361
1994-05-31,28.857517646198815,35.814451448757936,50.69797304151292,8,32.02991726146819,64.32251996697525,0.0,0,318
1994-06-30,35.43913323861492,45.28849979417321,43.21596322487841,3,27.275338769364634,65.59202865290264,0.0,0,318
1994-07-31,16.878573829439663,24.026072789790508,47.56648543065325,6,32.72089523881285,76.84742667636644,0.0,0,282
1994-08-31,35.839352741143415,25.853264600726302,56.241396481545145,3,31.769767523110286,69.94481695761287,0.0,0,251
1994-09-30,39.593296349925154,48.82144255009452,36.21704141794415,1,33.455511954969,72.2191899886451,0.6978568418890414,1,256
1994-10-31,28.935731981607994,46.05428453608309,54.20501919670098,3,31.141688503188927,66.68286044767724,0.0,0,266
1994-11-30,36.76992930845283,35.38249699381789,38.93875822021945,4,31.67415530533831,60.25530853035795,0.0,0,281
1994-12-31,23.574162992501954,24.14736696902171,40.381288102545476,7,32.1645298155879,64.99249408821167,13.177923114384399,1,284
1995-01-31,38.94575543688191,46.51286046374096,57.666529669072155,6,31.933819006148553,63.40518304250872,0.0,0,317
1995-02-28,30.089644691455142,35.10859813920804,55.34779990054483,8,29.048598896181446,70.12701106561624,0.0,0,340
1995-03-31,34.80976938397034,26.757197070057387,48.85110403988452,7,28.26942100254695,72.13378646395772,13.963684148120963,1,349
1995-04-30,39.887090268330496,20.677057496071313,28.95003506494668,7,29.88309642825845,66.75438289124435,8.284100550891795,1,349
1995-05-31,34.59821471132,29.73826394290834,50.2405743874857,3,34.59112291996294,78.6218058101603,11.861751951493298,1,326
1995-06-30,21.851039742606897,45.378957682956,39.962699629967815,5,26.192716720397435,64.49164765307802,7.5529492392895,1,286
1995-07-31,32.53233355220961,43.67121812606142,37.284146837413196,5,28.93681885990613,63.83746368809003,0.0,0,278
1995-08-31,39.73041708551465,25.004891148507884,26.633968696474582,9,27.525860066847244,76.59287610705857,10.58865633881428,1,262
1995-09-30,25.223180893916798,39.859095183519024,41.26991732846447,5,29.495989060077374,63.7726449284815,0.0,0,255
1995-10-31,35.265096206504026,42.065621173807436,48.232706837950545,7,32.20616290663715,70.0061031270903,13.422083087981772,1,267
1995-11-30,16.378914765044637,44.619246810634365,26.31940866479347,3,34.51396372484415,72.44633274497103,0.0,0,283
1995-12-31,25.302414217702868,26.713351588129285,57.638763003077834,4,32.342720305307154,67.42212182199079,0.0,0,304
1996-01-31,32.64148334684866,34.67689700613839,38.4028083802066,2,33.24626352800893,72.16700093063358,6.720847721852675,1,324
1996-02-29,16.19597031267597,45.505158356151426,59.91539075310904,1,34.90222534615074,64.18813427899867,0.27552015667096597,1,326
1996-03-31,22.026847136127827,40.0405835753768,31.183880996170682,5,28.125436522367224,78.28883458974677,12.625426407804966,1,354
1996-04-30,34.28924315139565,46.426442713242096,53.2011412262342,5,26.788410685077995,78.03832215675766,0.0,0,345
1996-05-31,26.21019602539832,29.616085004194865,51.05467388346641,9,26.894901458996042,73.5277875610982,1.4748081679851655,1,327
1996-06-30,23.682191653816865,40.431503351913356,38.050677822076224,9,29.404345706560463,78.02355246434712,0.0,0,287
1996-07-31,30.080553391449094,29.76743397557034,59.4259054908571,3,25.4384685249663,66.53243811496017,0.0,0,264
1996-08-31,15.597104782978569,33.50072718583408,36.644156289243455,2,28.557740842006602,64.25788509319987,0.0,0,267
1996-09-30,17.997200787096133,34.505662020949146,48.99041828299519,8,25.200527097840084,77.8093914796778,8.582292605962815,1,250
1996-10-31,35.19845075035708,25.695579808129075,28.85602420887716,9,31.42278163507115,60.76723109575949,9.35981989758609,1,263
1996-11-30,27.508959009609754,30.72539985281711,34.709935718034274,5,31.928011986299087,77.41935199725086,5.200777828668762,1,275
1996-12-31,29.03389560473345,46.485094720342374,43.47342379034673,8,30.126050530215878,78.68539582927754,0.0,0,300
1997-01-31,21.672482202469297,47.88517116104447,31.03562361408507,4,31.14903014566936,69.64847203189458,1.49549604385137,1,334
1997-02-28,33.68061612721468,29.35109964478436,35.71837358299401,1,30.695212786820328,74.7670255424239,2.208665916504406,1,338
1997-03-31,29.55988771021258,23.805317806777914,41.167382147200726,4,27.646495049987614,74.22531649420907,0.0,0,350
1997-04-30,29.00997384549857,40.84482737984378,52.85253559117757,3,30.54181255448799,75.24065442078103,8.10694993761344,1,338
1997-05-31,15.835663327330542,31.0025622927782,33.29746369109623,6,30.81865266504708,61.10699578436191,0.0,0,320
1997-06-30,18.55352133994794,39.19325604711267,26.913961726367795,3,26.774094701211823,62.19272565070373,8.54878847416829,1,296
1997-07-31,16.36967619808872,32.646627446541025,49.76374032109053,3,30.42386560190439,70.54912927443465,0.0,0,277
1997-08-31,35.25350226863653,22.627236889587145,47.18474365573634,5,30.164443419028217,74.53955839056862,0.0,0,251
1997-09-30,31.854940571623242,24.004066378463854,53.20501968669217,3,29.633910088046463,71.98861084055244,2.6519738189269697,1,262
1997-10-31,22.566008515920366,39.871155797382606,30.539906774478077,9,33.15354623855561,77.78637519856639,0.0,0,250
1997-11-30,31.74209931158181,48.84147410431146,46.093448633057676,2,26.96441315222786,72.27691890015448,0.0,0,273
1997-12-31,32.83304323753181,39.78269740549749,46.864523429231284,6,28.78024949434402,62.058922894005725,0.0,0,295
1998-01-31,32.71914080864136,27.468305743906182,36.35533800222731,3,25.25742409747216,66.82095745661248,12.0692381454187,1,339
1998-02-28,27.955457890898188,33.665050856576606,26.078861654477958,9,31.384550706521438,65.73631494414062,0.0,0,345
1998-03-31,36.31076043922798,35.00893623181976,48.761529478057255,3,27.636054398068815,79.09280321432462,9.093360582133633,1,360
1998-04-30,20.085325054957877,24.406824917387983,54.95380174933663,9,27.335804342223593,65.26946891387696,0.0,0,328
1998-05-31,39.65874807360405,29.456502121318582,29.035538161866725,5,34.90712558623105,64.95234174349437,7.646200017844059,1,327
1998-06-30,20.98058034164645,32.456412700529924,46.52819505794959,2,29.315081198476424,64.59836741723265,0.0,0,308
1998-07-31,38.51343252757369,47.17831903778794,44.83821367536631,2,28.811468820347358,68.23704566288994,0.0,0,275
1998-08-31,36.418248662647436,48.32284357791094,36.758115368262686,9,28.923821009327213,68.10430246598557,1.970310300295351,1,267
1998-09-30,15.894156075373381,35.84679823181471,48.16574358156419,3,31.056992404598756,73.8372781632169,5.80773360892495,1,250
1998-10-31,29.20797877694814,33.18523341342655,27.35342219182128,2,31.80237753843783,76.84913972236828,3.5042264811636534,1,270
1998-11-30,15.83307998598771,47.38362156159576,29.142677974795433,9,27.500824689139417,76.73104782339227,0.0,0,297
1998-12-31,29.27478928314946,32.23647830590949,48.15067358145854,7,25.55332387163346,63.96261483647154,0.0,0,296
1999-01-31,22.90938518469207,49.19434134280726,31.780096777170424,2,34.84441953583368,65.95508307344488,9.035595759780692,1,320
1999-02-28,33.72894557941329,29.863228624777722,46.380102923089765,2,29.357343568433077,64.48546836483811,0.0,0,357
1999-03-31,33.666774119665924,22.814656171863295,42.94043660963787,3,26.046606339078963,76.45295854387778,0.0,0,365
1999-04-30,22.915060870685323,32.00465818596197,30.267342432540495,9,27.752361059311227,61.50404057525605,0.0,0,338
1999-05-31,37.41260627397487,49.480401461673026,38.968827270115526,5,33.84926746844967,71.54040803381116,0.0,0,320
1999-06-30,35.07832722340615,21.324366862623663,59.7232265460087,8,27.923030465548376,76.22174492400516,1.4048760439010035,1,297
1999-07-31,31.729591304978577,41.97324377391348,40.12746156547582,7,25.02347473867453,64.89599746003452,0.0,0,261
1999-08-31,17.844048970113736,32.3288182410771,47.67429635128793,6,25.795881473720424,78.80794067891088,3.983929100175316,1,250
1999-09-30,36.587286261570455,43.17567775287633,30.909176232839954,4,32.69250559241587,71.93445980212434,0.0,0,250
1999-10-31,18.047230302008973,35.29271200702614,45.48413064284463,6,33.88842511738532,60.96648817710794,0.0,0,250
1999-11-30,20.23836559875314,24.353167201893505,56.65333971329332,7,31.63502069405257,66.91460504385996,0.0,0,274
1999-12-31,32.3324367137873,43.541702455380744,53.9258778359243,2,33.79929563638373,79.99482544516185,3.736553763412044,1,302
2000-01-31,29.66148780936994,27.83735397360747,59.366686280043,5,25.2615834232342,73.76661524665354,9.101546369962373,1,340
2000-02-29,20.850132179009247,22.53163843684961,34.072536682019525,3,34.05849389999306,70.3249564640012,2.39086475033348,1,333
2000-03-31,33.93672626807758,41.951158181694545,49.82132463280416,5,27.11006691707526,73.7658599685451,0.0,0,359
2000-04-30,34.550045639848534,43.518575542935224,40.864162038405084,6,31.59763640453084,62.73964444619055,10.334310756650158,1,341
2000-05-31,30.21457886599771,36.795661401034316,58.639139380757406,3,27.09519224312532,69.10657499617204,0.0,0,324
2000-06-30,33.00669809868489,40.61849013239383,28.351396953217517,8,30.684722021568195,67.27451042271369,0.0,0,306
2000-07-31,32.33774592615801,21.191336227167415,54.37928131632452,4,33.43036946927703,67.97643053848115,0.0,0,263
2000-08-31,22.512218965815972,44.09790201881385,34.52009008058464,5,27.061970792552025,64.99707592156659,0.0,0,260
2000-09-30,26.360557978988528,42.35434429483461,32.474855511766734,4,27.276325358193922,70.48872691715499,0.0,0,251
2000-10-31,31.055240925067434,27.368947221464435,28.8247805878856,5,25.989686234087067,65.42762790159169,0.0,0,261
2000-11-30,39.32613373785403,49.3920300432158,34.389660715874484,2,33.878593497355524,62.04528561994232,11.187487617144116,1,277
2000-12-31,21.78470470591912,34.14825712223277,49.884577951228906,6,26.27311878746725,63.513445959371694,0.0,0,324
2001-01-31,35.034288386590916,31.92904957198259,36.770945462673446,4,31.427736616182926,66.55542411682438,0.0,0,318
2001-02-28,25.83659249332809,31.901828014051574,57.83188487438754,8,25.14856122507504,69.6225138363369,0.0,0,337
2001-03-31,29.266614474519727,33.06767474038127,39.519639760555826,2,31.858762750864646,76.66542564071696,0.0,0,343
2001-04-30,29.629869634821347,31.092134326180663,42.01201396659383,7,28.614653284985152,75.55360752549785,11.108140610696026,1,337
2001-05-31,26.198591005192583,35.914195615933764,39.55210097535509,6,25.520458387561316,77.68490347857909,0.0,0,318
2001-06-30,29.64657626319804,49.28234997417557,43.63065273468582,3,25.830387578101863,63.821037374173656,0.0,0,311
2001-07-31,35.40569629657001,49.6478634542956,38.609802376594075,8,34.54396902033474,78.21286031669091,0.0,0,289
2001-08-31,19.936839592142075,38.79975917274023,48.96706053977195,6,34.737425820384935,73.26725221912986,0.0,0,250
2001-09-30,33.277574575089055,27.265503367813032,31.009849614079087,9,32.93893361762072,79.78681275679247,10.219459351578996,1,250
2001-10-31,15.720908173042634,30.144199654514253,28.774864259680818,9,33.67354639115358,64.67218064072473,0.0,0,261
2001-11-30,39.27261778624674,31.208169786021774,48.85112143810099,5,28.105770155507873,72.31452106890346,0.0,0,269
2001-12-31,36.88428158318083,32.46480190087743,39.09716470219166,6,30.511413361947337,74.1736167702381,0.0,0,306
2002-01-31,34.53142384457131,30.977583062407263,33.456086171401395,2,33.23801749920538,62.06293521756722,14.151008573721468,1,327
2002-02-28,19.531256388788798,41.360238835944884,38.4735552923145,5,29.800901422400464,69.82814526865337,10.85745673079811,1,328
2002-03-31,17.281291477976204,20.585079428315606,53.19966773684212,3,34.86696796080424,72.38696497917674,0.0,0,365
2002-04-30,21.007807757416863,39.7805090929775,56.84043932769689,1,27.36007930323712,74.61029308052653,0.0,0,361
2002-05-31,15.169704350589745,24.588295594262785,27.414650304866083,5,28.404410800994185,79.8197233899337,0.0,0,318
2002-06-30,23.370458617836277,29.909230626706353,25.690401126211142,6,28.949902705490324,66.70017139915392,0.0,0,296
2002-07-31,22.917108900423152,40.31911877894423,35.13539466347545,8,30.670123254201723,73.67184850443738,0.14234808959318945,1,277
2002-08-31,17.773005771870164,32.187472879307144,51.98634295856992,1,26.27033575973232,61.170732001601,0.0,0,260
2002-09-30,19.350261200403104,42.8227792516085,25.5543324830706,1,28.66998147268221,62.122508371298046,10.36081127873941,1,256
2002-10-31,33.165110933296724,47.86188107832007,53.15066495344308,2,25.97618760535149,77.95591612784051,0.0,0,276
2002-11-30,23.988578613000087,23.77407009038154,45.62660757317048,6,25.045044809802885,66.26552022276357,0.0,0,273
2002-12-31,17.77587307559649,33.28294870585684,33.86384859380007,5,26.017545285010158,60.98305257449421,0.0,0,292
2003-01-31,31.509670955022216,41.91241258645378,40.86415891836031,5,28.599140362153634,73.35612439973234,0.0,0,311
2003-02-28,34.77124194082948,44.09018091377004,50.065207260649316,4,27.47205118930633,79.92177454529025,0.0,0,335
2003-03-31,18.250656391253315,29.829648910508467,32.35615423318732,3,25.139490186919115,73.14237678122547,0.0,0,349
2003-04-30,32.400785174727844,30.274256575589128,28.778685683879246,7,26.33760695077002,77.71403827080955,0.0,0,361
2003-05-31,15.841243084975666,24.23328944997948,46.30792860631377,2,28.355572016966573,79.52040315048988,0.0,0,319
2003-06-30,29.694885126659305,45.41890236606481,40.444601786252406,5,34.694393756758785,73.86419084437736,0.0,0,302
2003-07-31,34.28307858042125,45.243192798687346,46.61931051660068,8,31.982725935305467,64.15541258879456,0.0,0,274
2003-08-31,27.84259664056389,27.207877534967942,29.36441064932611,1,27.011365425903772,63.57257753508599,0.0,0,268
2003-09-30,27.7134722874427,34.302616265249846,34.47361120878513,2,34.457846462409556,78.59717001001121,0.0,0,275
2003-10-31,19.29684256348117,21.776699161898225,28.6888927190199,9,31.962214361212723,64.1214755987435,0.0,0,251
2003-11-30,35.63271006057456,23.778219231425016,56.60841274672584,4,34.036178697987104,62.21989627843621,0.0,0,270
2003-12-31,18.167818380855973,36.98888431172262,38.944016331329856,4,34.409657878427936,69.72744201650295,6.99302715181257,1,310
2004-01-31,35.539442294020944,36.63467342963512,31.29292347232764,7,25.124255937939324,77.5962087143937,0.7718239544803098,1,331
2004-02-29,36.799627406123925,22.94173545687373,40.27054983415562,4,33.52438885641873,70.96801873483824,0.0,0,361
2004-03-31,22.048238793789018,35.925771028654275,26.808998796889615,9,34.99707637821831,76.86605932304323,0.0,0,355
2004-04-30,30.65435184484737,41.11740278384323,47.77809415501829,9,32.89864621035539,72.36692614090914,0.0,0,339
2004-05-31,25.925843136244268,31.906681792671186,51.02404943730531,3,29.68818958015241,65.87523746054772,0.0,0,330
2004-06-30,19.015078660741224,30.22056270724405,36.33927461485349,8,31.629062523445658,77.05077481711933,0.0,0,311
2004-07-31,39.388183225522546,29.99725221652183,45.826622072331645,3,34.56245955869667,75.3341047599363,14.546397440825462,1,283
2004-08-31,19.390003492712935,21.936076515340286,45.21815028518823,8,29.499127810855054,77.16746759522124,0.0,0,261
2004-09-30,38.288376228881546,37.49998729965553,43.84344654137516,7,33.32498700985966,77.01556980665322,0.0,0,260
2004-10-31,15.039616111658503,35.69877388666985,37.04264226796245,3,29.52182939360108,62.67031102705639,0.8145702133111159,1,268
2004-11-30,29.267079376799465,42.82114418131685,30.245197961029305,5,29.731726516309564,72.60795462549653,0.0,0,288
2004-12-31,34.582922255484036,28.050193738239724,49.42901268232647,1,25.303795799544623,74.25507509525168,0.0,0,306
2005-01-31,27.430060088913827,32.59816056044715,31.714264011035368,4,25.22134451029497,72.81420449454443,0.0,0,323
2005-02-28,20.17092776541521,39.62069232976282,39.567596086131005,1,30.650722830366938,77.17344109858992,1.8503908932597444,1,344
2005-03-31,31.837919670431475,23.450328104842935,49.318725545510226,7,34.18010510094351,78.23744969690014,0.0,0,362
2005-04-30,36.084333016875135,26.11328102573191,51.001458493445114,8,27.703832353106563,76.07083553652856,0.0,0,335
2005-05-31,25.919429233082994,35.60542209700279,35.32258975313525,6,25.955744476626013,60.45098443060173,0.0,0,328
2005-06-30,37.695396444435104,41.637737238014736,48.69872281686974,6,31.500924511399315,73.0731295281124,0.0,0,296
2005-07-31,21.19831124514518,47.833744381259464,57.6246870389399,5,25.91482957929647,70.27751669556467,0.0,0,275
2005-08-31,35.257582478083314,24.051144100416423,41.40280729487348,1,34.77993423738235,79.88575971522118,0.0,0,269
2005-09-30,22.90262219852239,32.734784980296055,35.8263478525378,6,34.26988474817795,73.30240356227232,10.39371721466322,1,251
2005-10-31,17.908711246435093,30.804864596413744,58.88727746961782,1,26.85525975257719,73.03359589756855,0.0,0,257
2005-11-30,22.98292200053435,27.566072064779927,58.45715799867155,2,27.635071535208567,67.12953341695575,0.0,0,261
2005-12-31,34.84608232169653,39.84081180983917,28.772728657793945,8,29.441130051754065,75.627124367904,0.0,0,307
2006-01-31,37.73888571093006,20.5409602947569,44.4966655167282,9,30.76967310468371,63.04349203763836,0.0,0,331
2006-02-28,38.89675108171299,42.02325743692708,48.15926555920261,4,31.741921166150007,76.085223087569,0.0,0,364
2006-03-31,27.840834598216276,44.091365740276395,38.077760373054446,1,29.131944788027976,68.11238780510885,0.0,0,346
2006-04-30,29.842644573785865,43.160953579170645,53.987446526030794,5,29.19387831519686,79.30821398737223,10.289261156615886,1,345
2006-05-31,22.318538714579,22.375592273258775,42.073799308365835,5,29.48160873369002,65.48825263271364,0.0,0,327
2006-06-30,22.17167187456985,28.057388129988997,55.137202776790176,5,27.680115005195972,66.57603609156908,0.0,0,315
2006-07-31,20.395106276492335,24.759115599487963,35.94389327597273,4,27.21527151902367,69.27095678517844,7.107828314264375,1,274
2006-08-31,34.06997632189514,35.392316551041496,48.47615201651207,3,26.450327337498884,74.73610213441998,0.0,0,259
2006-09-30,15.216727246128276,47.825510471234736,27.320156560629258,1,30.205205336415144,73.10766398926907,6.333609272589016,1,256
2006-10-31,36.53080568150965,24.640545445545836,40.80414579860985,6,31.87464804049728,64.9973493051586,9.639738632788916,1,258
2006-11-30,25.453289994840567,47.3304709993766,59.76073086267174,3,27.330531879848586,79.00759502964186,0.0,0,270
2006-12-31,15.374962509428418,24.83300069769267,59.86044741837869,9,34.860674802096014,72.72857487505698,12.528262590668243,1,301
2007-01-31,23.63652878670672,27.78831875699635,40.06727542010285,6,31.74219632447397,64.4298709771928,0.0,0,335
2007-02-28,22.229828799146745,44.26933248841126,53.01274659593709,8,29.250024141231975,65.50893359581018,0.0,0,333
2007-03-31,26.228705068305317,33.203623129548085,28.189806868139755,5,26.969536302087214,68.25516640554787,0.0,0,351
2007-04-30,24.286583483361788,33.467351677783704,43.80092625614101,7,28.94800768462953,79.06648529774277,7.328465424943588,1,336
2007-05-31,15.204958028274055,46.9644612441904,57.58921581801727,3,32.070311693228845,63.54963669982023,3.8581247000362207,1,336
2007-06-30,38.67926542108485,24.07798242101962,42.41773440768264,2,25.342611227935045,63.407345015630625,0.0,0,284
2007-07-31,18.710042412155385,31.96524235840912,56.65405027809334,1,28.369219130767455,71.70971876630071,0.0,0,269
2007-08-31,20.57375021394384,25.64175699437227,39.98067733538753,8,32.907029037461136,60.237956644903115,0.0,0,260
2007-09-30,24.405035332379953,21.894815844924178,56.97288383909344,3,29.5949577486441,66.99700472181709,9.449841697606317,1,265
2007-10-31,31.203668576224448,42.44621355185383,56.70907822282412,6,25.677963958281126,74.47161400879962,0.0,0,256
2007-11-30,31.60314348208376,32.797757031631804,56.1191774504605,8,25.63866373341024,60.63240076474928,3.95165845872395,1,269
2007-12-31,35.591481274599346,40.481818933859344,49.526553360390054,1,34.42602700484747,76.64382304615116,0.0,0,318
2008-01-31,20.343506551528048,39.71956475468818,39.86376543464605,8,33.06402819246574,70.20494199606291,0.0,0,310
2008-02-29,27.01675280762692,33.439863640066044,29.227283285140256,5,27.87553456420925,63.206409427338684,0.0,0,321
2008-03-31,33.351838275146946,20.923255347774802,46.61119617696275,4,26.038393861109277,62.47144981198981,0.0,0,354
2008-04-30,19.912066310072966,27.542904565623903,31.075025045300393,6,33.546174631518355,64.60989674703042,0.0,0,338
2008-05-31,27.296898986520596,20.58831597422761,48.497880311387846,9,27.489289877145936,71.8076193040772,0.0,0,314
2008-06-30,21.52571663233623,36.14202652204468,56.766573517882954,7,29.904464599209753,60.74103987386985,8.075265745976706,1,307
2008-07-31,23.479113313125843,23.33189909844964,34.74987836219808,4,28.195214518074756,63.27110076827636,0.0,0,277
2008-08-31,15.402705463733424,23.511352181189785,31.472410657048613,3,31.68180661957905,77.91624202797158,0.0,0,251
2008-09-30,32.91579841755079,33.11844944733853,39.12420172847909,2,30.003336556760225,69.67218013503333,2.4516778200987335,1,250
2008-10-31,27.316858257775074,30.1698191048472,30.141811815802445,6,31.866504233540372,76.82713542610398,6.281229337752132,1,265
2008-11-30,16.012729323533044,23.68733547626735,32.107470752202175,7,33.45744878325763,66.92532101575861,9.853855783380396,1,281
2008-12-31,29.654558852208535,30.717259045104086,45.196866959974045,3,27.368129274537694,72.54634156715929,4.592177388779955,1,299
2009-01-31,32.57368871542266,24.101668291203975,39.58431938857134,6,33.419306744792536,71.66844030366003,0.0,0,343
2009-02-28,15.20663244864646,43.39881381621179,48.33226253439347,7,27.92441804589516,75.96545993092612,0.0,0,332
2009-03-31,22.473693201994507,36.7947436664837,25.292798099445047,2,25.19043409274292,74.6490925826746,0.0,0,334
2009-04-30,25.9757310995112,21.34643049418154,57.20398346629201,6,29.966452123895046,62.88335631636099,0.0,0,336
2009-05-31,39.86397851524349,32.602168857564926,46.278519593926326,9,29.542278238068693,64.77531788007947,12.549915498711401,1,324
2009-06-30,35.60449999063396,41.70828313273854,54.14391282670179,8,30.65557483226387,72.98161204037768,5.318525553473443,1,302
2009-07-31,18.34937166874453,40.14535421843112,25.152585298480314,1,34.332250613191285,78.76723200592035,0.0,0,272
2009-08-31,23.905282931346733,20.218184230820277,27.13192794050345,9,28.109730213830332,61.993278441535516,4.15976104209313,1,260
2009-09-30,39.51176994457678,34.815410442246844,25.339512422306477,9,30.028430619990868,61.037641551879844,0.0,0,250
2009-10-31,23.12644108479538,24.743797088992046,36.84843221543925,4,32.554372725155815,72.13439159564464,0.0,0,271
2009-11-30,30.71803467563955,36.61184694195084,59.524490646901114,2,26.95707751638788,60.55699555165511,0.0,0,274
2009-12-31,35.76724012995035,24.32311889098898,59.113744378249066,1,32.349829716298956,62.209672559361294,12.945350694427054,1,311
2010-01-31,31.324818288542943,35.06824593786162,50.25212105960854,7,30.924407553984594,76.94812269858474,0.0,0,328
2010-02-28,25.521931243580156,41.81313347175521,28.75554236297354,6,31.094452973272787,72.87104245974835,1.4112898099206388,1,347
2010-03-31,24.731659920226207,29.40108219291074,41.182650653670876,9,33.63577003139146,78.58521950395784,4.621452925099132,1,355
