Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Irrigation Status (0/1)
2023-07-16,65.14908105447051,58.876303062388565,48.882718116182,3,28.618348096374138,75.94327452630438,0.0,0,0
2019-06-08,18.076478955767293,23.565412554125267,19.296791122725182,10,25.72489743932835,62.36389450069785,0.0,0,1
2023-07-17,38.88727739668531,29.915578801557885,35.60660841094091,10,25.72489743932835,62.36389450069785,0.0,0,1
2019-06-09,34.837219971970185,27.73600937149425,61.43504803850714,4,25.43633606253216,75.3485346973951,0.0,0,0
2023-07-18,36.469179710855954,41.66500887203309,63.32667462270672,4,25.43633606253216,75.3485346973951,14.099982498984204,1,0
2019-06-10,39.919794191885174,29.09902876417534,48.61160057995518,9,34.30068271913669,71.93983903739753,0.0,0,0
2023-07-19,18.247376665562363,19.50119814965253,52.63822267376029,9,34.30068271913669,71.93983903739753,0.0,0,1
2019-06-11,18.343759398924217,14.427356366430143,30.963026505952946,7,30.60175266756283,75.80171606986038,0.0,0,1
2023-07-20,38.981869783815156,57.5245959362074,62.2860867097428,7,30.60175266756283,75.80171606986038,12.863604953231198,1,0
2019-06-12,25.86696733235064,28.9566402926512,22.464383292194945,3,27.433472964410875,75.03648481160357,0.0,0,1
2023-07-21,44.11283309568137,46.07185190351507,42.38649529096869,3,27.433472964410875,75.03648481160357,0.0,0,0
2019-06-13,27.242190476501875,27.36143105346494,47.457326455711126,6,34.71069334002691,66.54216347946432,2.1156462883172806,1,0
2023-07-22,51.48352475428318,58.43966690747887,35.33305803613922,6,34.71069334002691,66.54216347946432,0.0,0,0
2019-06-14,36.112822281181856,29.09531658097861,33.7325447497365,7,29.774280369689386,62.87384242358313,4.3461290360692235,1,0
2023-07-23,11.009373715397903,21.436216299795728,29.40695230158023,7,29.774280369689386,62.87384242358313,0.0,0,1
2019-06-15,32.52695285196832,22.866546247197316,55.09469472435867,9,25.720366102291926,70.24082658675297,0.0,0,0
2023-07-24,37.44079088243811,65.77293505031155,60.79786326132549,9,25.720366102291926,70.24082658675297,6.760931689438975,1,0
2019-06-16,17.223893237399455,23.668799845558652,9.600267293325661,7,28.461807077766224,68.78944925383685,0.0,0,1
2023-07-25,41.933081123099115,61.80355546571734,43.5749840167768,7,28.461807077766224,68.78944925383685,7.500135362685982,1,0
2019-06-17,11.270558496030365,20.869626542103735,21.90805583647453,1,31.456972807572953,63.21400716676848,0.0,0,1
2023-07-26,43.02013938522483,65.2582874847543,62.78413767165615,1,31.456972807572953,63.21400716676848,0.0,0,0
2019-06-18,13.407273810684117,31.118071374677786,22.577413787853718,9,34.23292157527966,69.52844142313354,10.276260925150183,1,0
2023-07-27,24.152672868350756,26.578643758376693,65.41501807984702,9,34.23292157527966,69.52844142313354,0.0,0,1
2019-06-19,35.82985822556924,19.716920785917953,28.080544006223185,9,34.048334096757955,61.12227260061657,0.7216038907715538,1,0
2023-07-28,32.796593859370724,36.061082361608285,68.97748434789501,9,34.048334096757955,61.12227260061657,0.0,0,0
2019-06-20,30.900924842321075,34.952268713923644,41.0047320228281,6,30.216269712712954,64.38805579322332,9.80096084089049,1,0
2023-07-29,50.53338682729314,62.732823612574634,73.38335788998407,6,30.216269712712954,64.38805579322332,14.479197332210035,1,0
2019-06-21,17.98562620258293,33.73465103370207,15.508522342758882,8,30.74038645594758,68.14654187930161,0.0,0,1
2023-07-30,54.684803452225175,68.35911369136963,54.97026955822139,8,30.74038645594758,68.14654187930161,0.0,0,0
2019-06-22,28.3045392671174,23.125910968567055,34.333890622304885,1,30.742623819029387,72.99694229501209,0.0,0,1
2023-07-31,19.486659390180314,37.68840475199055,57.57875790067841,1,30.742623819029387,72.99694229501209,0.0,0,1
2019-06-23,28.56360868813344,7.488981354585178,32.68868737525582,8,29.49260150159821,79.82867107954145,0.0,0,1
2023-08-01,11.939395906803497,51.32752273629621,56.03578085984282,8,29.49260150159821,79.82867107954145,0.0,0,1
2019-06-24,23.39797696223214,27.978509317146425,36.89951100253025,4,32.77298630967197,64.91556586013817,0.0,0,0
2023-08-02,56.94785954168943,58.370731914836135,49.497342286447,4,32.77298630967197,64.91556586013817,0.0,0,0
2019-06-25,28.640892453862953,14.113922353234965,28.59296940510904,10,34.21168386634971,63.92830906224661,0.0,0,1
2023-08-03,40.757017093665716,49.00905103502769,41.50080129953811,10,34.21168386634971,63.92830906224661,0.0,0,0
2019-06-26,22.28582746935989,28.50435830129339,25.231819802256652,6,32.58810805203492,67.21825645826829,0.0,0,1
2023-08-04,23.484602156109695,22.551124897778898,47.84738723248735,6,32.58810805203492,67.21825645826829,0.0,0,1
2019-06-27,20.57584744097214,19.594498010013496,38.68654620555396,5,25.355871429157784,68.75677041804794,0.0,0,1
2023-08-05,66.52527912780897,63.12197568631865,43.07401848172814,5,25.355871429157784,68.75677041804794,0.0,0,0
2019-06-28,37.21186793830868,45.19797115367458,67.38039540633133,7,29.1556021426355,65.97838565421831,0.0,0,0
2023-08-06,61.59774345146285,80.67384509310415,74.433391434107,7,29.1556021426355,65.97838565421831,5.7945239690113,1,0
2019-06-29,21.31143756367452,18.2597416890013,17.609513681237228,3,31.40455724921656,65.65308153590811,0.0,0,1
2023-08-07,25.570149226226178,39.43270785997883,41.23471194684935,3,31.40455724921656,65.65308153590811,0.0,0,1
2019-06-30,23.955767531115026,33.37088091452094,37.27065973034344,6,34.60417025469392,62.15196147840266,0.0,0,1
2023-08-08,52.74390649958076,52.37830449784352,58.165462339107464,6,34.60417025469392,62.15196147840266,7.986041091399385,1,0
2019-07-01,42.63712535170774,46.45829118204128,34.64450701187183,7,31.671056006988525,61.57510742397131,0.0,0,0
2023-08-09,28.478681174512452,38.19099168933259,37.94213653972027,7,31.671056006988525,61.57510742397131,0.0,0,1
2019-07-02,37.62875751886266,28.257012006613927,45.916119210836904,7,32.67881815778271,72.66489579872123,0.0,0,0
2023-08-10,47.849311106627034,64.53065115717366,68.80829468149764,7,32.67881815778271,72.66489579872123,11.377016016764376,1,0
2019-07-03,29.751674129633063,42.57302156463435,42.789390733289615,2,27.998476431962263,67.16389509423078,8.817691902230813,1,0
2023-08-11,30.65157104191308,20.97893984954978,45.64771900480463,2,27.998476431962263,67.16389509423078,0.0,0,1
2019-07-04,21.38855415132251,16.145946379933243,34.38614368976608,7,31.39175597772776,73.60963771165073,0.0,0,1
2023-08-12,35.77970784227219,61.69524641073984,51.69877216320249,7,31.39175597772776,73.60963771165073,0.0,0,0
2019-07-05,24.036498950255865,37.813556239920366,15.969423913262716,1,27.973511488884782,78.23956116749801,0.0,0,1
2023-08-13,33.76944549538983,40.31248601840401,30.315877015933577,1,27.973511488884782,78.23956116749801,0.0,0,1
2019-07-06,36.760012291617336,47.94132148364446,51.850908284785305,8,29.287829281945076,68.18498665547133,0.0,0,0
2023-08-14,28.57773575528167,23.90933297696371,33.81591553717941,8,29.287829281945076,68.18498665547133,0.0,0,1
2019-07-07,41.55497738601706,21.131718152939882,47.624211167080496,6,30.996165885749825,69.68897396706696,0.0,0,0
2023-08-15,24.775827129540197,22.558379930428273,53.813912928233776,6,30.996165885749825,69.68897396706696,0.0,0,1
2019-07-08,28.139148045359097,21.886485712398915,41.48257001573653,2,34.47784423221724,62.374107252039096,12.292004988464114,1,0
2023-08-16,57.04053615599297,60.9625705918174,74.89602126990788,2,34.47784423221724,62.374107252039096,10.690367573248874,1,0
2019-07-09,14.311713229533146,22.815560321779493,20.09133914548194,4,29.446743479134874,62.94446434961134,0.0,0,1
2023-08-17,33.4818800899119,20.347325138322816,41.29445303370863,4,29.446743479134874,62.94446434961134,0.0,0,1
2019-07-10,26.539907313483997,25.881234075547333,34.43120822727399,9,27.207064917083052,76.7767471047322,5.563706096004333,1,0
2023-08-18,21.816104577380365,37.60753117920781,37.87002328490085,9,27.207064917083052,76.7767471047322,0.0,0,1
2019-07-11,34.423601227746566,29.312891950719795,51.631616751354166,10,31.60830404060323,69.88962935752488,0.0,0,0
2023-08-19,31.64013548970589,61.51587422737709,67.43469993292986,10,31.60830404060323,69.88962935752488,8.5282474775668,1,0
2019-07-12,22.926011460374,39.64505408015185,45.337310715145875,1,26.076214864964417,67.33624213770693,6.302936520772995,1,0
2023-08-20,21.917076006338434,28.118267163595664,57.99723256872346,1,26.076214864964417,67.33624213770693,0.0,0,1
2019-07-13,34.83765351836233,47.26357510344183,51.26336511632594,1,28.677536055348597,62.04116534247472,7.354744432881802,1,0
2023-08-21,22.06413853797832,47.919063184452924,24.011918317017386,1,28.677536055348597,62.04116534247472,0.0,0,1
2019-07-14,37.49613971025444,21.899712882297376,45.64698298801955,2,29.153737942740634,61.50497489294169,0.43438997013545244,1,0
2023-08-22,50.080690542446106,61.89517953957447,38.66538714999846,2,29.153737942740634,61.50497489294169,0.0,0,0
2019-07-15,12.060383364247992,18.325939932659104,42.30928987291381,3,33.353517586653254,62.9259868366131,0.0,0,1
2023-08-23,36.72356357446697,56.90096689939826,54.202918306010744,3,33.353517586653254,62.9259868366131,5.6536314045462825,1,0
2019-07-16,37.284709329602265,42.171954032848156,23.946720079921246,5,33.75597955392774,77.03357950131405,0.0,0,0
2023-08-24,39.94933737978747,64.30467329970989,45.05796998883486,5,33.75597955392774,77.03357950131405,0.0,0,0
2019-07-17,38.41539899306579,35.702550513194296,58.823035334172694,6,33.07772236044772,64.50757833270471,0.0,0,0
2023-08-25,25.94714549938322,20.672983106729916,54.73174654858112,6,33.07772236044772,64.50757833270471,0.0,0,1
2019-07-18,12.631448283903921,23.361294574381738,27.295911456296004,5,31.025619376051246,74.25422325836541,0.0,0,1
2023-08-26,37.16152250351474,55.78222517836948,72.07001475623868,5,31.025619376051246,74.25422325836541,14.253271215612157,1,0
2019-07-19,10.937269270148017,15.28568147560238,9.092788776659235,4,29.690388126489,65.39196635289535,0.0,0,1
2023-08-27,28.335376665143187,30.50003600913095,38.37782575330597,4,29.690388126489,65.39196635289535,0.0,0,1
2019-07-20,39.274138280300036,20.18783352141964,49.231421396322,4,27.373525107913558,78.01357227790155,9.447130042025607,1,0
2023-08-28,47.79383306292951,33.78119460340625,59.95140310555129,4,27.373525107913558,78.01357227790155,0.0,0,0
2019-07-21,10.844694123028722,30.59500546756491,38.330004264397594,8,31.235222457109383,64.43982630598119,0.0,0,1
2023-08-29,55.946080392758404,42.865615354705916,31.90899366110228,8,31.235222457109383,64.43982630598119,8.752164066315578,1,0
2019-07-22,19.359030857964616,8.120172192564315,29.763056920769213,2,32.46484867145429,74.09070679328838,0.0,0,1
2023-08-30,34.576110733569024,50.78556851216484,54.25975350958469,2,32.46484867145429,74.09070679328838,0.0,0,0
2019-07-23,31.492023970662334,27.70563496722985,35.994434080642165,7,30.959568635628802,77.87420916517208,5.227522749657511,1,0
2023-08-31,18.55836355674818,30.682889598059507,49.37855404759726,7,30.959568635628802,77.87420916517208,0.0,0,1
2019-07-24,46.075621293664994,37.81366458902527,34.1909907461168,3,31.82494140811125,77.36422225782877,0.0,0,0
2023-09-01,49.52796435235538,61.79658995715664,50.0585437233342,3,31.82494140811125,77.36422225782877,0.0,0,0
2019-07-25,37.12623132711368,35.36619635145726,42.37069427726003,10,30.80499780540891,64.94238983248714,0.0,0,0
2023-09-02,30.046307224867853,35.96785341745672,61.006130522252846,10,30.80499780540891,64.94238983248714,0.0,0,1
2019-07-26,19.857031323995773,44.47604247851725,36.92921405637183,1,27.531496403903706,67.38817274146635,11.119293204718344,1,0
2023-09-03,51.7228243809965,43.011546205159576,58.01633199502046,1,27.531496403903706,67.38817274146635,5.415475073022303,1,0
2019-07-27,26.279329568605156,13.580810130095525,31.959225752045427,4,30.916853779633634,71.6715726821484,0.0,0,1
2023-09-04,47.90060061081776,63.26294782915279,39.376068944641766,4,30.916853779633634,71.6715726821484,0.0,0,0
2019-07-28,38.184002058178365,23.546070792307496,31.158388135894864,2,34.828686511296326,65.62752038145085,6.699408512512598,1,0
2023-09-05,34.72696963458757,48.60634731522569,67.89036140195908,2,34.828686511296326,65.62752038145085,3.779945852502585,1,0
2019-07-29,34.94978782259891,36.89751185119443,60.964678174290164,6,27.59559838122391,72.79526670287039,0.0,0,0
2023-09-06,55.44428457172977,51.18534343366244,41.05134967828206,6,27.59559838122391,72.79526670287039,0.0,0,0
2019-07-30,19.574838400348334,14.381382056143252,32.64302639712575,5,32.134696445465686,71.49894157591704,0.0,0,1
2023-09-07,49.81242917806612,53.546423166142134,78.10746324239285,5,32.134696445465686,71.49894157591704,12.60368531620987,1,0
2019-07-31,36.712827078733454,38.58187198654545,14.4185945529832,1,28.275783729516377,76.25351118986262,0.0,0,1
2023-09-08,23.886753203435624,47.785102690495606,61.18750841977378,1,28.275783729516377,76.25351118986262,0.0,0,1
2019-08-01,26.32857617511473,34.66657186017348,27.09859181464263,9,25.40217264020195,74.35461799552743,0.0,0,0
2023-09-09,50.72605686707248,57.18725973683089,53.20254979244122,9,25.40217264020195,74.35461799552743,0.0,0,0
2019-08-02,25.154386059304287,17.61438274696647,29.61266961191147,1,31.441635626214048,67.52823596683281,2.9992006380953766,1,0
2023-09-10,57.40032617835631,56.72976773831729,56.69130001904179,1,31.441635626214048,67.52823596683281,0.0,0,0
2019-08-03,32.97861681979658,28.06902607657174,38.22791847518471,7,30.72172119116777,62.364960648006374,0.0,0,0
2023-09-11,36.68963124292331,46.621442923748404,61.85332094334568,7,30.72172119116777,62.364960648006374,5.570905580638817,1,0
2019-08-04,27.750505306505932,30.136659832445797,43.43015314884204,9,30.611216411819655,64.30498642467586,0.0,0,0
2023-09-12,57.97366018098582,31.789322072269062,50.77078158714455,9,30.611216411819655,64.30498642467586,4.431019574607729,1,0
2019-08-05,16.63977043768479,47.59024576685174,21.59862399296081,6,25.04640692116902,76.18506180946196,0.23882982293202537,1,0
2023-09-13,33.321929398054436,23.059504828175697,24.60697525878257,6,25.04640692116902,76.18506180946196,0.0,0,1
2019-08-06,35.453598333183024,30.49384131419209,31.25256237814971,3,32.30059301747467,61.94570756593864,3.264349187757026,1,0
2023-09-14,43.05013436613664,68.00214905965153,53.20604455742074,3,32.30059301747467,61.94570756593864,0.0,0,0
2019-08-07,25.717674573040856,46.74776980144237,42.17914762450216,9,25.77578779722259,75.35003484917415,0.0,0,0
2023-09-15,25.34705886610094,19.740394296824537,58.97399277162857,9,25.77578779722259,75.35003484917415,0.0,0,1
2019-08-08,23.14390667930605,27.945015809833897,36.250489397394304,3,25.43756193195652,79.41890526831729,0.0,0,1
2023-09-16,27.71411936453045,39.175010632699205,41.568995234474585,3,25.43756193195652,79.41890526831729,11.82172680027775,1,0
2019-08-09,12.466209559134104,22.185680026161034,30.233508632590578,1,29.56963750719652,75.71351901132869,10.19954398589987,1,0
2023-09-17,52.60632470735181,68.40820785001665,53.0150415796381,1,29.56963750719652,75.71351901132869,9.740989654529235,1,0
2019-08-10,35.660952165792345,20.547699336596516,35.05138314070341,5,28.747181598524477,73.75333034294334,0.0,0,0
2023-09-18,47.38513576250424,48.514060375994774,57.568534927492614,5,28.747181598524477,73.75333034294334,5.873790673797628,1,0
2019-08-11,14.588800025026753,34.018304289862044,38.46906850775182,7,34.0469146182011,79.05818569382068,0.0,0,1
2023-09-19,36.23314934043112,34.26054327473632,63.4418662642719,7,34.0469146182011,79.05818569382068,4.440962606624926,1,0
2019-08-12,40.61059183578599,33.81653103380291,46.235094086274344,4,31.65892055472727,66.00527546141744,3.885554368415134,1,0
2023-09-20,25.74560822510162,18.641062704391587,61.4024249846981,4,31.65892055472727,66.00527546141744,0.0,0,1
2019-08-13,16.146637960427533,28.138890893246316,35.953465869488966,3,27.061640007811054,64.41900331006683,0.0,0,1
2023-09-21,22.349708874563508,29.911388550648326,52.67802445404749,3,27.061640007811054,64.41900331006683,0.0,0,1
2019-08-14,19.135191316392827,25.47767690014025,41.11158836043002,2,33.35746837742545,79.78661211833061,0.0,0,1
2023-09-22,34.93044983583319,41.54115122935498,79.0519123308582,2,33.35746837742545,79.78661211833061,0.0,0,0
2019-08-15,29.60218940419508,26.067232247573603,35.01229734374896,2,27.236915984628535,63.13005371199579,9.521786932150201,1,0
2023-09-23,39.599075218770075,57.47235930608353,58.79478572439705,2,27.236915984628535,63.13005371199579,5.592597593228414,1,0
2019-08-16,9.41003292932165,24.336526206721906,31.913794881787958,3,31.422415240178367,72.17122246613911,0.0,0,1
2023-09-24,27.54917466697902,35.801699699832774,52.391746688463165,3,31.422415240178367,72.17122246613911,0.0,0,1
2019-08-17,17.8293112378936,20.060197403483496,24.98408695673122,3,30.09974819299717,75.16640300758935,0.0,0,1
2023-09-25,63.672483516038504,45.398158485653404,55.25654035654181,3,30.09974819299717,75.16640300758935,0.0,0,0
2019-08-18,32.22389813328921,56.18524040529852,39.12882045695165,5,27.392938145276723,76.88050205808126,0.0,0,0
2023-09-26,42.202702044953085,40.42605543286345,78.81174894299197,5,27.392938145276723,76.88050205808126,2.766166830686112,1,0
2019-08-19,24.09751020862094,40.66695213358654,47.79490711331651,6,30.30887067026421,66.59198635390574,6.713155229826966,1,0
2023-09-27,17.159522693403403,28.64525949987636,39.73895021997826,6,30.30887067026421,66.59198635390574,0.0,0,1
2019-08-20,13.39092461185358,17.973792282352292,34.05935147922929,7,28.134096487013863,67.31356649645544,0.0,0,1
2023-09-28,54.354076945773315,31.87932487914975,55.76611316446161,7,28.134096487013863,67.31356649645544,0.0,0,0
2019-08-21,6.401823954886114,32.193860823251946,17.55285006007589,6,28.05339335554259,72.91143774997525,0.0,0,1
2023-09-29,29.869512684739547,24.516793908332907,50.174486413478725,6,28.05339335554259,72.91143774997525,0.0,0,1
2019-08-22,35.33984357481859,40.41038653250175,31.886886191929875,3,34.68561715446974,70.85749055670229,0.0,0,0
2023-09-30,38.754856188410265,40.67361344612532,67.13791020143218,3,34.68561715446974,70.85749055670229,0.0,0,0
2019-08-23,14.430011234649314,22.575220050876247,23.281686896248704,2,31.559583400439806,65.71238352290518,0.0,0,1
2023-10-01,10.176858720445452,27.951215016041836,33.30736551075228,2,31.559583400439806,65.71238352290518,0.0,0,1
2019-08-24,29.198159945546145,51.356813842643675,50.95520089515486,1,25.160901774215464,73.88103854077393,10.75288031822624,1,0
2023-10-02,25.682922303225425,40.28589467899742,26.209571888016256,1,25.160901774215464,73.88103854077393,0.0,0,1
2019-08-25,7.785037013044519,26.89025701710323,40.78850647292207,4,31.90022575627244,62.07679947044838,0.0,0,1
2023-10-03,21.287791290011953,28.770066434337103,44.964061409379944,4,31.90022575627244,62.07679947044838,0.0,0,1
2019-08-26,28.838004188222286,25.247122834763367,23.044456302313883,3,33.877672261399766,79.88217596721428,0.0,0,1
2023-10-04,25.547530046885583,33.18802480332103,56.900281012567014,3,33.877672261399766,79.88217596721428,0.0,0,1
2019-08-27,13.297359288350135,48.73824447947699,44.84265067926771,7,28.188973031849496,72.68949382005574,10.94976204410321,1,0
2023-10-05,32.46177346078586,51.85696811535139,80.08983495899365,7,28.188973031849496,72.68949382005574,8.75394846085262,1,0
2019-08-28,36.896529312785404,34.172085172562184,34.80565946332484,6,34.09475380118401,68.98063612754508,0.0,0,0
2023-10-06,29.885455602696375,43.63190389348799,47.56701759029814,6,34.09475380118401,68.98063612754508,6.922751485870333,1,0
2019-08-29,25.93941710413235,16.84637544800389,27.32797088337788,9,26.29551362146408,78.60571004828299,0.0,0,1
2023-10-07,14.360338445914639,17.70972314302995,31.578621657702726,9,26.29551362146408,78.60571004828299,0.0,0,1
2019-08-30,27.04319792229389,27.89034009610048,30.042926511429027,9,26.481806124340512,62.49981853483492,0.0,0,1
2023-10-08,42.31601076709705,45.09948345371088,72.97604199728198,9,26.481806124340512,62.49981853483492,0.0,0,0
2019-08-31,9.056588457659624,27.765961253959944,33.10746099185434,6,30.975339291890755,60.84807086183309,5.411220919307312,1,0
2023-10-09,28.57922217873648,27.7220561841307,55.60296046952262,6,30.975339291890755,60.84807086183309,0.0,0,1
2019-09-01,19.52138324378842,40.883763874276596,53.515721539776656,2,33.43251006705967,63.63559433953896,6.467954655282924,1,0
2023-10-10,54.884123068972045,32.90860741363737,43.88716416589624,2,33.43251006705967,63.63559433953896,0.0,0,0
2019-09-02,33.06411135078676,29.50528339605385,51.222606765607004,10,31.438080532492503,66.61827709014368,6.276994344292643,1,0
2023-10-11,6.742456683420988,28.25793365005007,52.21460774010036,10,31.438080532492503,66.61827709014368,0.0,0,1
2019-09-03,22.934079944804505,15.145181052804126,31.688005691775544,5,33.78016353768462,78.17595909011753,0.0,0,1
2023-10-12,59.305223142845456,68.00872123036096,74.42708014584721,5,33.78016353768462,78.17595909011753,6.064780568038366,1,0
2019-09-04,38.827000343892934,26.562659932158056,20.762417918711403,9,28.05880005805379,65.56937538348461,0.0,0,0
2023-10-13,50.297250951506314,45.30248832903721,40.29199926851184,9,28.05880005805379,65.56937538348461,2.90704829779067,1,0
2019-09-05,18.24081136372401,40.71918547903131,68.7130498138145,7,34.052498727699515,72.01531138512141,10.275469378647074,1,0
2023-10-14,26.134614767353792,19.510278008413763,35.88342037755486,7,34.052498727699515,72.01531138512141,0.0,0,1
2019-09-06,18.607362864093837,26.81063761209971,51.73634316207001,1,30.87508254808151,72.88621294229362,0.0,0,1
2023-10-15,54.05776373514567,71.83296973900269,36.86912441839839,1,30.87508254808151,72.88621294229362,0.0,0,0
2019-09-07,29.471205088597426,42.957488908858004,21.273146530541528,7,28.782202516819826,64.65352545029289,0.0,0,1
2023-10-16,40.765519609865315,53.21795183181928,55.64222664854657,7,28.782202516819826,64.65352545029289,0.0,0,0
2019-09-08,28.241068581271534,13.008865768458545,29.478237719654494,1,34.0844560222531,70.14581079836597,0.0,0,1
2023-10-17,32.61186026527941,19.243964692409545,45.39882310309798,1,34.0844560222531,70.14581079836597,0.0,0,1
2019-09-09,34.891736811130755,36.80358515110725,32.2532267797218,1,34.33867143739609,73.1830220527417,0.0,0,0
2023-10-18,58.981833315554844,57.214136831357365,65.63967567252061,1,34.33867143739609,73.1830220527417,14.232366354791893,1,0
2019-09-10,34.47333650359752,40.228599382160255,45.41945450984341,6,28.04715023001539,77.49498488846237,0.0,0,0
2023-10-19,38.87825371058933,64.56243607857702,68.09846050397265,6,28.04715023001539,77.49498488846237,11.218836742307552,1,0
2019-09-11,7.1082700552135,32.44614083069008,21.134059799281257,9,28.85541178017249,79.22969672576036,0.0,0,1
2023-10-20,53.353359575903944,53.22404100406431,70.53058867421335,9,28.85541178017249,79.22969672576036,7.068777266554629,1,0
2019-09-12,19.126021114933625,31.288376619838537,47.68618614131138,4,27.295956752706868,64.55886802465163,0.0,0,1
2023-10-21,43.00889969606546,59.922908217974616,42.30132939207673,4,27.295956752706868,64.55886802465163,0.0,0,0
2019-09-13,21.824977046617235,24.856717608494286,13.738772451916804,8,28.967371539532888,64.23564406660006,0.0,0,1
2023-10-22,60.65883680087785,47.97519464274614,43.74166263112712,8,28.967371539532888,64.23564406660006,0.0,0,0
2019-09-14,11.217226895914822,22.960976502229904,32.47847909025015,3,29.089830383386914,70.38975884964614,0.0,0,1
2023-10-23,47.95315050177164,52.134437499267335,61.372919335783685,3,29.089830383386914,70.38975884964614,11.740385740942514,1,0
2019-09-15,16.989807646611954,15.541166571291118,20.8733599458526,8,25.518690092646857,61.90647496077697,0.0,0,1
2023-10-24,33.14730192896555,44.880842702703276,62.11468573704047,8,25.518690092646857,61.90647496077697,0.0,0,1
2019-09-16,27.684483749007605,43.380635570164515,30.508547964193355,5,27.446913457420866,70.06757929479734,3.5629268899319073,1,0
2023-10-25,54.71287972392867,68.11776815111665,49.67710150493558,5,27.446913457420866,70.06757929479734,14.234145006835627,1,0
2019-09-17,38.649012392932235,40.31829554170837,42.513145046207065,6,33.526795721487815,68.77606219345245,4.354202101665244,1,0
2023-10-26,26.13144685713937,25.23662041038496,44.67316647575089,6,33.526795721487815,68.77606219345245,0.0,0,1
2019-09-18,8.943533928547865,30.328671808163424,22.33706419890732,3,33.27813417919555,61.80556017238145,0.0,0,1
2023-10-27,47.92527823555058,59.090699328682184,55.48843708565007,3,33.27813417919555,61.80556017238145,13.7894976929268,1,0
2019-09-19,6.138177034438874,23.849684821547584,31.017442718646425,3,25.03807633528658,62.42403820875308,0.0,0,1
2023-10-28,52.84592550448112,31.774604135279475,58.43342195733847,3,25.03807633528658,62.42403820875308,0.0,0,0
2019-09-20,33.959450068822136,26.349923089403347,32.268377634801034,3,34.00345899152055,73.16433548796059,0.0,0,0
2023-10-29,34.6676661489499,41.48573999972429,74.05938853315843,3,34.00345899152055,73.16433548796059,0.0,0,0
2019-09-21,8.682694488858692,25.747446645750962,32.194801372237634,4,32.28551771522477,60.197287197115216,0.0,0,1
2023-10-30,25.445357496736197,32.65780109331394,45.34598746294186,4,32.28551771522477,60.197287197115216,0.0,0,1
2019-09-22,19.526295704734,22.54865946374365,39.373660355110516,2,34.60563106592199,63.039288791197805,0.0,0,1
2023-10-31,17.93471240339678,32.89614527743838,49.33508256235266,2,34.60563106592199,63.039288791197805,0.0,0,1
2019-09-23,33.79092729050305,20.522996164576895,31.358188331984223,1,32.46638221034904,79.03503814449874,0.0,0,1
2023-11-01,52.91086487847454,36.797005670033684,79.10915656178065,1,32.46638221034904,79.03503814449874,2.6330175943176037,1,0
2019-09-24,43.50911330781522,34.549034816808636,52.44671327021974,6,32.82350801941083,77.55933968342384,0.0,0,0
2023-11-02,33.698866227301494,39.4519935618655,43.031469787748044,6,32.82350801941083,77.55933968342384,0.0,0,1
2019-09-25,32.13948421227349,48.219450091279484,62.420757670386315,2,28.601129789589713,76.84675658653109,5.7241708878282616,1,0
2023-11-03,35.059806961011766,51.15728670664014,45.7618535101734,2,28.601129789589713,76.84675658653109,0.0,0,0
2019-09-26,30.634147451343438,25.814834973461306,22.95672678016879,10,29.250736552272322,71.43052568630875,4.8191083639386685,1,0
2023-11-04,54.2723940293631,47.79747102719132,52.44117076764616,10,29.250736552272322,71.43052568630875,10.195324021454667,1,0
2019-09-27,24.987557611069505,12.7766892317129,26.255924659967192,7,32.858219440698335,70.31793656486826,0.0,0,1
2023-11-05,37.916139495762216,49.52968134691193,70.55678480848566,7,32.858219440698335,70.31793656486826,5.738499684941959,1,0
2019-09-28,24.885664013843904,42.91710887158125,28.95888281130579,1,27.70120874559886,76.54980887886178,14.959464481881028,1,0
2023-11-06,40.05942444444548,57.66614200241188,67.37174043641765,1,27.70120874559886,76.54980887886178,8.83219053729255,1,0
2019-09-29,41.59837738406102,26.361824016082224,55.83934267534077,8,26.260955409550675,61.40999601265529,0.0,0,0
2023-11-07,49.316361245593576,60.823501701117536,38.108527965443045,8,26.260955409550675,61.40999601265529,12.973081589980941,1,0
2019-09-30,23.94914929436977,17.0552146975007,39.35388606683545,5,31.68804730212463,70.19084829480957,0.0,0,1
2023-11-08,35.333521326245304,36.48871467915241,58.82335726885491,5,31.68804730212463,70.19084829480957,0.0,0,1
2019-10-01,14.21072826495155,46.95608191210241,36.97909920904481,9,33.968424516896306,66.1372537520152,0.0,0,1
2023-11-09,31.06236221777638,49.191756064493426,72.65227945978754,9,33.968424516896306,66.1372537520152,12.250151314051072,1,0
2019-10-02,28.138020472645806,20.815060703961503,39.22508942577248,8,33.765577952093196,70.24011606085215,0.0,0,1
2023-11-10,48.78671834145487,48.62821526223625,49.51595337821226,8,33.765577952093196,70.24011606085215,0.0,0,0
2019-10-03,36.963425335993854,41.51691389184825,49.94619955876409,6,30.28654366005105,71.12636386947848,0.0,0,0
2023-11-11,45.39070519432732,30.539736768804254,69.25737840739161,6,30.28654366005105,71.12636386947848,0.0,0,0
2019-10-04,9.26915087691999,34.50174071929804,34.87104872608504,5,34.624458960701844,62.815899125709564,0.0,0,1
